,id,text,sentiment_text
0,175533189890,that sucks  how you been sweetie . I miss you,that sucks how you been sweetie . I miss you
1,175529189886," So no parading?  Are you at least going to go watch, I was thinking of going...", So no parading Are you at least going to go watch I was thinking of going.
2,175528189885,sounds like my hanging basket,sounds like my hanging basket
3,175525189882,"awh! I am sorry.  If it is an excuse the revision, or lack thereof is making me testy",awh I am sorry. If it is an excuse the revision or lack thereof is making me testy
4,175532189889,im afraid  what happened with her ...,im afraid what happened with her .
5,175530189887,that was supposed to say hour of highlights bloody predictive phone that still will not let me swear.,that was supposed to say hour of highlights bloody predictive phone that still will not let me swear.
6,175526189883,and when do they become available for purchase in the shops?,and when do they become available for purchase in the shops
7,175527189884,He was someone who did the same thing with other pink things before,He was someone who did the same thing with other pink things before
8,175531189888,i love the moon,i love the moon
9,175524189881,really?  the thing i hate about it is the controls... its so hard to do stuff.,really the thing i hate about is the controls. its so hard to do stuff.
