,id,text,sentiment_text
0,19962493," Ben Carson, may be the only brain surgeon who has performed a lobotomy on himself. #GOPDebate", Ben Carson may be the only brain surgeon who has performed a lobotomy on himself. 
1,19972494," The GOP debate, charted word by word http://t.co/utUowZIvj6 #GOPDebate", The GOP debate charted word by word 
2,20012498,that is not a zinger.  Treating women like human beings is not political correctness. #GOPDebate,that is not a zinger. Treating women like human beings is not political correctness. 
3,20032500,Interesting Al-Arabiya coverage of the #GOPDebate http://t.co/Fgpb32DLH0,Interesting AlArabiya coverage of the 
4,20002497,#ClimateChange a Non-Issue in #GOPDebate / Primary Season http://t.co/QICyHOPamW Great read at with input from ,a NonIssue in Primary Season Great read at with input from 
5,19982495,Yes! And true of most religions: women are unclean sexual distracters & men are hapless victims #religion #GOPDebate https://t.co/iX20ObGO2p,Yes And true of most religions women are unclean sexual distracters men are hapless victims 
6,19942491, The candidates are being asked if they heard from God who is not even an American citizen I mean come on. #GOPDebate, The candidates are being asked if they heard from God who is not even an American citizen I mean come on. 
7,19992496," Bush and Obama administrations proposed law to close Terror Gap, but #NRA fought against any efforts to close it #GOPdeb...", Bush and Obama administrations proposed law to close Terror Gap but fought against any efforts to close it .
8,20022499,"going.Ronda Rousey on 's  posterior and his childish comeback was a ""where were you when?"" moment.#GOPDebate",going.Ronda Rousey on posterior and his childish comeback was a where were you when moment.
9,19952492,"Other than ""DOWN WITH THE EPA!"" #GOPDebate",Other than DOWN WITH THE EPA 
