,id,text,sentiment_text
0,126651141008,our state is broke as a joke,our state is broke as a joke
1,126649141006,I wish I was standing next to the grill with a cerveza  I am hungry LMAO,I wish I was standing next to the grill with a cerveza I am hungry LMAO
2,126644141001,it is beautiful here today,it is beautiful here today
3,126650141007,gyeah!  Dope Words!,gyeah Dope Words
4,126646141003,"to get to sleep, just think about you dropping your pants to me in cardiff on 16/02/09 .... i remember, do you?  xo",to get to sleep just think about you dropping your pants to me in cardiff on i rember do you xo
5,126653141010,Hooray - could not listen last night so it will be a nice accompaniment to my work today,Hooray could not listen last night so it will be a nice accompaniment to my work today
6,126645141002,This kid in my humanities class always said my ipod touch was boring!,This kid in my humanities class always said my ipod touch was boring
7,126652141009,you should see my ramyun.  i throw in some sliced hot dogs in there with the kimchi and egg,you should see my ramyun. i throw in some sliced hot dogs in there with the kimchi and egg
8,126648141005,you are such an ass.  but I love you!,you are such an ass. but I love you
9,126647141004,wait.. i take it back. I want to rock and roll all night and keep wishing i could go see ftsk in concert.,wait. i take it back. I want to rock and roll all night and keep wishing i could go see ftsk in concert.
