,id,text
0,663799219434733568,"I am at Hyatt Regency Buffalo / Hotel and Conference Center in Buffalo, NY"
1,663741288693518336,"Excuse my picture but is right behind me! @ Niagara Falls, New York"
2,663005633789095936,with a Feeling I have the opportunity to do what I love and travel the.
3,663100920436121600,"""In all of nature she found something of the marvellous!"" Enjoying an."
4,661980010329182208,Lunch at the Niagara @ Caroline Cellars Family Estate Winery
5,661702028075229184,A delicious field greens salad with a Sherry Vinaigrette @.
6,661707566930509824,Horseshoe Falls. .
7,661952210616520705,You must follow direction when getting wings in Buffalo. @.
8,663775657994936320,Cool color change of the different types of trees. .
9,661706777298255872,Enjoyed a wonderful Bison Strip in Buffalo! @.
