,id,text
0,454605244786573312,STOP BRAGGING ABOUT GOING ON VACATION OMG
1,455059876449099777,Fuck everyone that is on vacation
2,454998043721359360,"I am jealous that everyone is on vacation but shooting a video for Meek Mill, Jadakiss & K-Camp Tonight is x Better"
3,454653195331964928,Ew report cards should never come out on a Friday before you are going on vacation figure it out Williamsville.
4,969679068026241024,"Do you even see her? At all, have you ever? ."
5,454606001082490880,literally every word that comes out of your mouth is vacation
6,969685136357908480,SNOW DAY means NO SCHOOL! .
7,454421291228225537,"Pinterest makes me want to eat, get married, travel, dress nicely, exercise, and buy a house about every seconds"
8,454685567713046528,I think i am the only person not going on vacation this spring break
9,454410942759976960,The closest I will get to a vacation this break will be all the pictures that people post on twitter and insta
