,id,text,sentiment_text
0,223833238190,Saturday work is not fun mate. Its not so bad; I have a project that will consume the weekends now.,Saturday work is not fun mate. Its not so bad I have a project that will consume the weekends now.
1,223829238186,please send either send me your Sangra recipe or promise to make it for me at last once a month   it was sooo good!,please send either send me your Sangra recipe or promise to make it for me at last once a month it was soo good
2,223828238185,"Hey Gylfi, My name is Andreas. Egill Hari? 1/2 ar told me to contact you regarding invites to gogoyoko. Would love one if pos?",Hey Gylfi My name is Andreas. Egill Hari ar told me to contact you regarding invites to goyoko. Would love one if pos
3,223826238183,i will hv to catch a marathon. I have missed most of season,i will hv to catch a marathon. I have missed most of season
4,223825238182,wonder what the hags will be thinking,wonder what the hags will be thinking
5,223830238187,"Oh! The RV! LOL. I really did not know what you meant. it is 32"" long and 12"" or so tall. I am... well, never mind.",Oh The RV LOL. I really did not know what you meant. it is long and or so tall. I am. well never mind.
6,223832238189,your right there although I could not manage painting the front of my house nude it is on a road  ah well almost time for a hike,your right there although I could not manage painting the front of my house nude it is on a road ah well almost time for a hike
7,223824238181,I like your idea of working harder towards a goal. If one does not like their life they can change it! you motivated me.,I like your idea of working harder towards a goal. If one does not like their life they can change it you motivated me.
8,223827238184,"- I am not sure you will find him I think he may be dead, sorry to break it to you in this way", I am not sure you will find him I think he may be dead sorry to break it to you in this way
9,223831238188,haha it is a joke with my friend!,ha it is a joke with my friend
