,id,text,sentiment_text
0,208716455,im so sorry ill tell him to stay for you?,im sorry ill tell him to stay for you
1,209016458,god bless us everyone,god bless us everyone
2,208616454,im so sadd. and confusedd,im so sadd. and confusedd
3,208816456,"I am so sorry!  Neda, and her dad.. Prayers for them all..",I am sorry Neda and her dad. Prayers for them all.
4,209216460,going to start stuyding now .. gutter HELP ME,going to start stuyding now . gutter HELP ME
5,208916457,gnite/gmornin ,gnitegmornin 
6,208316451,"im so going to fail chem tomorrow.  but its okay, i got 2.5 years of science and i just need .5 next year",im so going to fail chem tomorrow. but its okay i got years of science and i just need next year
7,208516453,I am so ill after getting wet in the rain for three days..... xD but I do not  regret..it was awesome x3,I am so ill after getting wet in the rain for three days. xD but I do not regret.it was awesome x3
8,209116459,god i love this tune    ? http://blip.fm/~60u8d,god i love this tune u8d
9,208416452,I am so going to fail law,I am so going to fail law
