,id,text,sentiment_text
0,281505295862,woo parteh!!! but wait you did not send me an invite,woo parteh but wait you did not send me an invite
1,281510295867,I cried while watching too,I cried while watching too
2,281508295865,I did not even know you were there.   I am sorry,I did not even know you were there. I am sorry
3,281512295869,Lol it was not supposed to be nice!!  Blah sfklgjdfkljdfl I keep getting prank phone calls!,Lol it was not supposed to be nice Blah sfklgjdfkljdfl I keep getting prank phone calls
4,281506295863,Get that paper mami! WDGAF! I am unemployed with a degree life sucks right now.,Get that paper mami WDGAF I am unemployed with a degree life sucks right now.
5,281507295864,awwww!! you can come now  wullah ill open i saw,aww you can come now wullah ill open i saw
6,281511295868,photos or I do not believe you.,photos or I do not believe you.
7,281504295861,june 15th,june th
8,281509295866,same thing as it was doing earlier. saying Error and a bunch of random stupid numbers,same thing as it was doing earlier. saying Error and a bunch of random stupid numbers
9,281513295870,Maybe he is bored too and wants some to chat with.,Maybe he is bored too and wants some to chat with.
