,id,text,sentiment_text
0,280207294564,"Yep, my newer black Elite is much less frantic than my original one",Yep my newer black Elite is much less frantic than my original one
1,280212294569,You know if I was not doing Sun Lunch I would! Amazing day to be out with it. Gutted! there is tomorrow for me,You know if I was not doing Sun Lunch I would Amazing day to be out with it. Gutted there is tomorrow for me
2,280209294566, You must really like sleeping on the couch., You must really like sleeping on the couch.
3,280211294568,erm...probably but hard to think of one right now,erm.probably but hard to think of one right now
4,280205294562,I am after your Big Fish....,I am after your Big Fish.
5,280206294563,"just skimming tweets, not available?",just skimming tweets not available
6,280204294561,do not they just .... Mouth watering has commenced ...,do not they just . Mouth watering has commenced .
7,280210294567,"Haha, just the kids.    Thanks!!",Haha just the kids. Thanks
8,280208294565,"Wish there was a way for us to help them. Facing down troops w/guns who are ""just following orders""aEUR|",Wish there was a way for us to help them. Facing down troops wguns who are just following ordersaEUR
9,280213294570, we were supposed to do it yesterday but other stuff came up, were supposed to do it yesterday but other stuff came up
