,id,text,sentiment_text
0,167830182187,"i do not miss sports, either  (xbmc x3, tivo x3, myth x1, xbox360+netflix+streaming for me... might make the mac mini jump...)",i do not miss sports either xbmc x3 tivo x3 myth x1 xbox netflixstreaming for me. might make the mac mini jump.
1,167833182190,my phone died...no way to charge it since its broke,my phone died.no way to charge it since its broke
2,167827182184,I am going to answer even tho you did not ask me.  My parents do not know.  They still think I have a normal day job.,I am going to answer even tho you did not ask me. My parents do not know. They still think I have a normal day job.
3,167829182186,Sweet dreams sexy boy!!!Goodnight sexy boy!,Sweet dreams sexy boyGoodnight sexy boy
4,167826182183,Not to say he are not a pothead  just does it far enough out probly to get it out of his blood b4 fights.,Not to say he are not a pothead just does it far enough out probly to get it out of his blood b4 fights.
5,167828182185,"Sorry!    If it makes you better, they did not add the goat cheese I asked for, LOL.",Sorry If it makes you better they did not add the goat cheese I asked for LOL.
6,167825182182,"I am good actually, moving my iTunes Library over to an external HD. Sucks that the boss is annoying.  How much longer to go?",I am good actually moving my iTunes Library over to an external HD. Sucks that the boss is annoying. How much longer to go
7,167824182181,and to you too! I love christmas,and to you too I love christmas
8,167831182188,when are you in Philly?,when are you in Philly
9,167832182189,me too.,me too.
