,id,text,sentiment_text
0,747121837,#iremember when you just gave Google some money and they gave you the traffic,when you just gave Google some money and they gave you the traffic
1,747021836,#iremember when women did not show their ass and titties online,when women did not show their ass and titties online
2,747421840,#iswearididntlearnthisatall  #s2istheworst4chaptertextbookever   i prefer #skylarksandsquirrels, i prefer 
3,746921835,#iremember when we were soo stuck on each othr b4 you got this freakin girlfriend  things changed,when were soo stuck on each othr b4 you got this freakin girlfriend things changed
4,747221838,"#iremember writing a 2 page letter to a girl and delivering it to her door, enclosing my bracelet for her to wear while she is away",writing a page letter to a girl and delivering it to her door enclosing my bracelet for her to wear while she is away
5,746521831,#wwwt Day 30: Started the day in beautiful surroundings with E & K. Then met lovely A & K. Such boosters! Now: lost in the subway system.,Day Started the day in beautiful surroundings with E K. Then met lovely A K. Such boosters Now lost in the subway system.
6,746821834,"#XboxE3 is at 18h30m GMT this Monday, that is 10h30m am PST, if im not mistaken   see next link http://tinyurl.com/qb6up2",is at h30m GMT this Monday that is h30m am PST if im not mistaken see next link 
7,746721833,#xboxe3 I was hoping an XNA announcement might have been shoehorned into here...,I was hoping an XNA announcement might have been shoehorned into here.
8,746621832,#xampp is not working on my computer anymore  I am considering a replacement. Any suggestions?,is not working on my computer anymore I am considering a replacement. Any suggestions
9,747321839,#iremember...all the fun i had at ST MATTHEW,.all the fun i had at ST MATTHEW
