,id,text,sentiment_text
0,223790238147,"I can hardly believe i have an A6, it just worked out that way   Lakers are cool",I can hardly believe i have an A6 it just worked out that way Lakers are cool
1,223792238149,"no power  I just have not been around hon, I am sorry. it is not you. Just me. *hugs*",no power I just have not been around hon I am sorry. it is not you. Just me. hugs
2,223788238145,ohh  you busy?,ohh you busy
3,223784238141,At least you know for next time,At least you know for next time
4,223791238148,June 14th!,June th
5,223787238144,"In terms of Philippine presidency, which number is Ramos? close enough?!",In terms of Philippine presidency which number is Ramos close enough
6,223789238146,"ahh jeee thanks ;) haha, watve you been up to?",ahh jee thanks ha watve you been up to
7,223793238150,thank you  how are you today?,thank you how are you today
8,223786238143,is Sequoia's still the evening move? sorry i missed you all last nite,is Sequoia still the evening move sorry i missed you all last nite
9,223785238142,that is it? that is all i get for dinner?! sorry but i'm stayin here - all you can eat buffet @ Gma Maui's house,that is it that is all i get for dinner sorry but im stayin here all you can eat buffet Gma Maui house
