,id,text,sentiment_text
0,176161190518,How was your gig lovelies? Hope it went smashingly well! Have no doubt whatsoever that it did  xx,How was your gig lovelies Hope it went smashingly well Have no doubt whatsoever that it did xx
1,176158190515,our BBQ is now flooded,our BBQ is now flooded
2,176156190513,"even feel like June yet, i still feel as if the school year has a long way to go yet",even feel like June yet i still feel as if the school year has a long way to go yet
3,176154190511,well I stand corrected then  I dig it,well I stand corrected then I dig it
4,176159190516,Rubbish! hope you can sort something mate,Rubbish hope you can sort something mate
5,176160190517,Have been trying to access your site for weeks with no success.  Tried contacting OIT to no avail.,Have been trying to access your site for weeks with no success. Tried contacting OIT to no avail.
6,176157190514,I am hanging at mine for dear life. You cannot have any or else I will not finish!,I am hanging at mine for dear life. You cannot have any or else I will not finish
7,176155190512,Mind over muscle,Mind over muscle
8,176163190520,"oh boy, more #kimberley talk I see?! and now they are going to continue ridiculous discussions on tattooing on tv also",oh boy more talk I see and now they are going to continue ridiculous discussions on tattooing on tv also
9,176162190519,"lmao yep well I definitly turned the text upside down! The frown is now also upside down, the sun is shining, happyyy! thanks",lmao yep well I definitly turned the text upside down The frown is now also upside down the sun is shing happyy thanks
