,id,text,sentiment_text
0,228825243182,Hopefully you will be home soon so you can watch and tweet,Hopefully you will be home soon so you can watch and tweet
1,228828243185,"you know, I have never thought about looking at the acting in a star trek movie",you know I have never thought about looking at the acting in a star trek movie
2,228829243186,you have lost me there sorry.Even googling did not help,you have lost me there sorry.Even googling did not help
3,228832243189,somehow i can never connect to the wmbr live stream anymore,somehow i can never connect to the wmbr live stream anymore
4,228831243188,morning joe!,morning joe
5,228827243184,I was just thinking the exact same thing - cannot sleep - not usually on this late - seeing very different stuff on twitter,I was just thinking the exact same thing cannot sleep not usually on this late seeing very different stuff on twitter
6,228830243187,Good morning,Good morning
7,228833243190,YOUR CONFUSING ME,YOUR CONFUSING ME
8,228826243183,"I looked like a dork in mine couple of years back. Never got the Spanish ones either. But the US folk liked my Kiwi ""accint""",I looked like a dork in mine couple of years back. Never got the Spanish ones either. But the US folk liked my Kiwi accint
9,228824243181,guess that is a no then....,guess that is a no then.
