,id,text,sentiment_text
0,292612306969,Ned in a suit should have been enough reason not to cancel the show,Ned in a suit should have been enough reason not to cancel the show
1,292604306961,Great! How are you?,Great How are you
2,292613306970, I wish I had Left 4 Dead. But first I would need something to play it on..., I wish I had Left Dead. But first I would need something to play it on.
3,292609306966,i love that song! and I also love you belong with me. it is the most listened to song on my iPod!  I <3 taylor swift,i love that song and I also love you belong with me. it is the most listened to song on my iPod I taylor swift
4,292607306964,"nuttin, waitin for conan to come on",nuttin waitin for conan to come on
5,292608306965,wANT TO MAKE MY LOVE GUN EXPLODE IN UR FACE?,wANT TO MAKE MY LOVE GUN EXPLODE IN UR FACE
6,292606306963,"i'm not, I am out of alchahol",im not I am out of alchahol
7,292610306967,i do too! Mitch is always high. That was his downfall though.  RIP,i do too Mitch is always high. That was his downfall though. RIP
8,292611306968,  I would kill for special powers!  So I am with you!  What a rip off, I would kill for special powers So I am with you What a rip off
9,292605306962,I am not to happy about it,I am not to happy about it
