,id,text
0,476856205722542080,i want to adventure after work so bad
1,710303805435461633,"was not a vacation, but still made wanderlust real af use code Kan to get % off your."
2,476550229786112001,i want to become a law of nature that cheers up girls whenever they feel bad abt themselves :-( no girls deserve to feel bad abt themselves
3,476523530834956288,going to need a vacation to the bae area
4,709764634190987264,Just love Niagara! @ Niagara.
5,709928322084507648,Crazy line up to check into our hotel.never in my life had to wait in a line this long!.
6,709380206092419073,Getting lost in Buffalo.
7,710566181288218625,"Once upon a time, this was the place to vacation. @ Crystal Beach."
8,710115236708114433,Niagara Falls .
9,709988653494345728,Slow down so I can follow you. @.
