,id,text,sentiment_text
0,167246181603,Thankyou  We love doung the *high five*! We are seriously crazy!,Thankyou We love doung the high five We are seriously crazy
1,167245181602,Hi Gary...I have just joined your facebook group,Hi Gary.I have just joined your facebook group
2,167249181606,"yes, I""ll take comedy over horror movies anyday",yes Ill take comedy over horror movies anyday
3,167252181609,do you count the Scots as part of the uk community? Well either way they are in on it too and can represent irish,do you count the Scots as part of the uk community Well either way they are in on it too and can represent irish
4,167251181608,I followed your booker but she has not gotten back to me. Do you have an email if that is easier? Thanks,I followed your booker but she has not gotten back to me. Do you have an email if that is easier Thanks
5,167250181607,Eve - nice! Might have to start playing myself...,Eve nice Might have to start playing myself.
6,167247181604,"This,my friend,is so true! Gringo, you have NO idea",Thismy friendis so true Gringo you have NO idea
7,167244181601,hi Gary how is the literary whirlwind going? Sounds like a great buzz,hi Gary how is the literary whirlwind going Sounds like a great buzz
8,167253181610,I somehow feel you were at a distinct disadvantage trying to prop up F# before,I somehow feel you were at a distinct disadvantage trying to prop up F before
9,167248181605,yeah you remind me of some1 off the tele cannot remeber who though,yeah you remind me of some1 off the tele cannot remeber who though
