,id,text,sentiment_text
0,220402234759,"would that I would done owt to deserve a hiding! Playing football. Sorry not been in touch btw, essay time",would that I would done owt to deserve a hiding Playing football. Sorry not been in touch btw essay time
1,220394234751,"Yes, I got them and thanks a heap!  I always love getting feedback, I sent a short reply today I think  I am doing well too",Yes I got them and thanks a heap I always love getting feedback I sent a short reply today I think I am doing well too
2,220401234758, FUCK i just deleted all my pics of myspace >=( FUCK ME I HATE THIS GAAAHHH now i have no pcs, FUCK i just deleted all my pics of myspace FUCK ME I HATE THIS GAAHH now i have no pcs
3,220403234760,crap  I cannot get weekends off,crap I cannot get weekends off
4,220396234753,HI Jenna..I hope ethan is feeling better....he is in my thoughts and prayers all the way in Canada,HI Jenna.I hope ethan is feeling better.he is in my thoughts and prayers all the way in Canada
5,220399234756,right?! hella mean how you going to shoot me and not give me a lollipop,right hella mean how you going to shoot me and not give me a lollipop
6,220395234752,You are listening!  ***grins*** yes I did gurl!  ***hugs***,You are listening grins yes I did gurl hugs
7,220397234754, wow that horoscope was right on the nail for me !!  Virgos rule!   http://bit.ly/Gr4vU, wow that horoscope was right on the nail for me Virgos rule 
8,220400234757,"that is the bad part of having a famous friend, you apparently have no right to privacy, wich sucks",that is the bad part of having a famous friend you apparently have no right to privacy wich sucks
9,220398234755,DUUDE. i think he is just friendly and knew what was right. PS. sorry for not making the Blouses party,DUUDE. i think he is just friendly and knew what was right. PS. sorry for not making the Blouses party
