,id,text,sentiment_text
0,570271704972464129318756,3rd time flying southwest in two years. Have another trip back to mx on October.,3rd time flying southwest in two years. Have another trip back to mx on October.
1,570272186419847168318753,I have a 5:30 flight out of Birmingham tomorrow night. Can I reschedule it for an earlier flight because of the expected snow?,I have a flight out of Birmingham tomorrow night. Can I reschedule it for an earlier flight because of the expected snow
2,570271138464419840318758,need to learn how to treat people with respect and just a little dignity. #FAIL,need to learn how to treat people with respect and just a little dignity. 
3,570270818539839488318760,done,done
4,570271248640401409318757,"yes, very much so! I was looking forward to using your airlines for future flights but never again.",yes very much so I was looking forward to using your airlines for future flights but never again.
5,570272714205863936318751,I was told by customer service that only customer relations can extend the expiration date of my unused travel funds.,I was told by customer service that only customer relations can extend the expiration date of my unused travel funds.
6,570272387985514497318752,over two hours now.  Ugh we should all get vouchers this is inexcusable ESP after a pre flight check that was ok.,over two hours now. Ugh we should all get vouchers this inexcusable ESP after a pre flight check that was ok.
7,570270848201797632318759,"Redeem-points packages magically gone by time we finally got through @ 10:01, felt like #baitandswitch",Redeempoints packages magically gone by time we finally got through felt like 
8,570272015598411776318754,You have to follow me back so that I can DM ,You have to follow me back so that I can DM 
9,570271730729689088318755,"horrible experience, passenger of size was 1/3 in my seat, offered $50 voucher for this by Christine C http://t.co/1xzrK66wVQ",horrible experience passenger of size was in my seat offered voucher for this by Christine C 
