,id,text,sentiment_text
0,237499251856,I could use almond meal instead of bread/flour since I cannot use either one. Thanks luv,I could use almond meal instead of breadflour since I cannot use either one. Thanks luv
1,237495251852,grrr that shits me too,grr that shits me too
2,237494251851,"actually no, open. Was there earlier today. Closing in half hour!",actually no open. Was there earlier today. Closing in half hour
3,237503251860,Yeah pretty much! How does she always pick them? lol Maybe 1 or 2 more days sick then should start to get better.  And THANKS!,Yeah pretty much How does she always pick them lol Maybe or more days sick then should start to get better. And THANKS
4,237496251853,I think you are probably right,I think you are probably right
5,237497251854,I have finally put the picture you printed for me in a frame and hung it in my house.,I have finally put the picture you printed for me in a frame and hung it in my house.
6,237498251855,"Oh well, thanks anyway.  Must have left it on the train - crap",Oh well thanks anyway. Must have left it on the train crap
7,237500251857,"I was dumb and misread the date for when reassignment started. And it ends mid-July. And it is first-come, first-served",I was dumb and misread the date for when reassignment started. And it ends midJuly. And it is firstcome firstserved
8,237501251858, Lmaoo was a funny day though, Lmaoo was a funny day though
9,237502251859,no wednesday 17th june,no wednesday th june
