,id,text,sentiment_text
0,282818297175,"http://twitpic.com/5nfdj - YEEEEEEEAAAAAH!, guys you are the best!  ARGENTINA ? YOU SO MUCH!", YEEAAH guys you are the best ARGENTINA YOU SO MUCH
1,282814297171,http://twitpic.com/5gamv - COME BACK!!! jaja, COME BACK ja
2,282816297173,"http://twitpic.com/5j3uq - i loved your mouth joe haha' ,so cute !   and the shoes shauasahsauashsua'", i loved your mouth joe ha so cute and the shoes shauasahsauashsua
3,282822297179,http://twitpic.com/5nw9a - we were 48.000   Nick i will never forget you face when you sang a little bit longer and t ..., were Nick i will never forget you face when you sang a little bit longer and t .
4,282823297180,"hey im wondering, why did you stop making jkl videos?  i was such a big fan.",hey im wondering why did you stop making jkl videos i was such a big fan.
5,282820297177,http://twitpic.com/5nw9a - i wear 10   come to Australia and stay forever xoxx, i wear come to Australia and stay forever xoxx
6,282821297178,http://twitpic.com/5nw9a - oohhh look all the cute stuff fans give you!!, oohh look all the cute stuff fans give you
7,282817297174,"http://twitpic.com/5nf67 - Joe, you look like an insane tourist! hahaha!  - Nick, what is up there? d: .. Kevin, where a ...", Joe you look like an insane tourist ha Nick what is up there d . Kevin where a .
8,282819297176,http://twitpic.com/5nw9a -  I bet everyone (including ya will) had the time of their lives that night!, I bet everyone including ya will had the time of their lives that night
9,282815297172,http://twitpic.com/5gamv - Please come back to peru !! We miss you, Please come back to peru We miss you
