,id,text,sentiment_text
0,230752245109,"i do not understand  sorry i missed monday night, hope you girls had fun?",i do not understand sorry i missed monday night hope you girls had fun
1,230753245110,"these places should have play areas for dads, some free wifi an xbox and a wii should do it",these places should have play areas for dads some free wifi an xbox and a wii should do it
2,230747245104,Aw! Megan is one lucky woman to have someone deliver flowers for her. About you having a chance; totally. Good luck,Aw Megan is one lucky woman to have someone deliver flowers for her. About you having a chance totally. Good luck
3,230744245101,I have 20-25 boxes plus packing paper; near Dolores & 23rd. Late tonight (10pm+) or Sun AM? Follow and DM for details?,I have boxes plus packing paper near Dolores rd. Late tonight pm or Sun AM Follow and DM for details
4,230751245108,...ummmm girl WTH are you tlkn bout??,.umm girl WTH are you tlkn bout
5,230745245102,any look that is not crazy suits britney,any look that is not crazy suits britney
6,230748245105,"Can you send a shout out to Katie,Alana,and Erica in Corona during tonights top 9 at 9!  pleaseee",Can you send a shout to KatieAlanaand Erica in Corona during tonights top at pleasee
7,230750245107,"thank you, god bless im going to eaat my in in out",thank you god bless im going to eaat my in out
8,230749245106,I gave in and called him,I gave in and called him
9,230746245103,they def looked happy and that chemistry is so great to see,they def looked happy and that chemistry is so great to see
