,id,text,sentiment_text
0,928795879980531712,#mom #braids #updo #vacationhair #vacation #vactionready #browwax #superlonghair #retail #pm... https://t.co/YsDzNMHR94,. 
1,657312304669806592,"Views of Downtown Toronto from the top of the CN tower #travel  @ The CN tower, Toronto Canada. https://t.co/xRHhXxm3xc",Views of Downtown Toronto from the top of the CN tower The CN tower Toronto Canada. 
2,658137886534012928,#heatherbelliniphotography #weddingdayselfie #weddingphotography @ Hotel at The Lafayette https://t.co/umYMzmF9Pp, Hotel at The Lafayette 
3,657995161004351488,"Beauty can be found in the most unlikeliest of places! #nature #art #Niagara @ Saint Catharines, Ontario https://t.co/f0QdRHfMrV",Beauty can be found in the most unlikeliest of places Saint Catharines Ontario 
4,929227210489286656,"(Prt. 1) Drove back the border to see the Niagara Falls, American side  ** #travel... https://t.co/PRM5TlocLa",Prt Drove back the border to see the Niagara Falls American side . 
5,658308246701277185,we are hotter than you and DEFINITELY dance better than you.  @ Hotel at The Lafayette https://t.co/IzwaBOhhnI,we are hotter than you and DEFINITELY dance better than you. Hotel at The Lafayette 
6,657206808239591424,"Your deepest roots are in nature.  No matter who you are, where you live,... https://t.co/qGOiuzXmK7",Your deepest roots are in nature. No matter who you are where you live. 
7,929223800905981952,"It was just a dream. [?]Niagara Falls view, Canadian side  ** #travel #traveldiaries #explore... https://t.co/8OuKcb5GfB",It was just a dream. Niagara Falls view Canadian side . 
8,929155485785194496,It only took me 6 dresses but I[?] made it.... @ Hotel at The Lafayette https://t.co/urUGKOUQgm,It only took me dresses but I made it. Hotel at The Lafayette 
9,929715882464563201,Happy 21 birthday to my day 1 A1 BOUTA BE A HOLIDAY @... https://t.co/LCE4ooSQOW,Happy birthday to my day A1 BOUTA BE A HOLIDAY . 
