,id,text
0,453940269772468224,This kid is complaing how we are subordinates to President Hurley. that is the nature of power positions you clown.
1,454047921273466880,Love getting sick before vacation
2,454446348276752385,I am hungry but I do not want to leave my hotel while it is raing
3,453939086752247808,"A husky, car, and vacation. that is what I am saving money for."
4,454389492607352832,Going to the Ghetto Tops downtown Niagara Falls is such an adventure. OMFG
5,454066095511441408,wow. Sorry we cannot all go to a private school and travel the world asshole
6,453993862097145856,glad this vacation is just me and my mom
7,453984160689168384,Someone plan a vacation with me.
8,454018458779680768,I wish I was going on vacation but I can just stay here and drink
9,454049045359521792,I want to go on adventure
