,id,text,sentiment_text
0,105899120256,"oh it is on e6th btwn a and b, we will be there at 10:30",oh it is on e6th btwn and b we will be there at 
1,105894120251,this is me danielle i do not know what im doing when it comes to work!,this me danielle i do not know what im doing when it comes to work
2,105895120252,I know exactly how you feel. im like so tired i cannot go to sleep tho.. its weird. i need a valium and a vodka tonic!  ha,I know exactly how you feel. im like so tired i cannot go to sleep tho. its weird. i need a valium and a vodka tonic ha
3,105900120257,i had 2 leave work early coz i was in 2 much pain,i had leave work early coz i was in much pain
4,105902120259,"Keep me updated on the details, I would love to be there if possible.",Keep me updated on the details I would love to be there if possible.
5,105896120253,missing you too,missing you too
6,105903120260,"omg was not it? sooo random too, Lola n Coco were scared. do not worry I took care of them. I hate the rain",omg was not it soo random too Lola n Coco were scared. do not worry I took care of them. I hate the rain
7,105897120254,phone is not sending text being gay i got all yours though  better tell me hold it works tomorrow,phone is not sending text being gay i got all yours though better tell me hold it works tomorrow
8,105898120255,peace & quiet.  Enjoy it while it lasts!,peace quiet. Enjoy it while it lasts
9,105901120258,haha I know right... At least you made bank! I kept waiting for that wedding party to come back  never did,ha I know right. At least you made bank I kept waiting for that wedding party to come back never did
