,id,text,sentiment_text
0,185401199758, i like to hear what they tell me i just heard, i like to hear what they tell me i just heard
1,185402199759,"I think it is funny I have a letter from Homeland Security that officially deems me ""not a threat""",I think it is funny I have a letter from Homeland Security that officially deems me not a threat
2,185397199754,"not too bad mate. . i mean aside from work, which is always a drag  and its been raining here for like 2 weeks now   v@$",not too bad mate. i mean aside from work which is always a drag and its been raing here for like weeks now v
3,185396199753,awwww i would come and give you the BIGGEST hug EVER.... but that might be a bit hard,aww i would come and give you the BIGGEST hug EVER. but that might be a bit hard
4,185398199755,"oh yeah 1st one rulz  cheers mate you too, send us ur album yeah?   v@$",oh yeah 1st one rulz cheers mate you too send us ur album yeah v
5,185394199751,I am sorry.,I am sorry.
6,185400199757,incase you ask tomorrow  this is when I went to bed <3 night,incase you ask tomorrow this when I went to bed night
7,185399199756,"I did not get mcdonalds! I was chillen at home and he came home with it, so I had to eat it  but I have been good since then",I did not get mcdonalds I was chillen at home and he came home with it so I had to eat it but I have been good since then
8,185395199752,the house was totally quiet. it was raining and dark outside. the fan was on. A recipe for a nap!  hehehe,the house was totally quiet. it was raing and dark outside. the fan was on. A recipe for a nap he
9,185403199760,"well, it will be glorious, but we are driving to SD and do not get to sleep in it til Monday...",well it will be glorious but we are driving to SD and do not get to sleep in it til Monday.
