,id,text,sentiment_text
0,8442298779,"that sucks, well get ur rest pretty lady. The world wants to see you smile tomorrow",that sucks well get ur rest pretty lady. The world wants to see you smile tomorrow
1,8442198778,"if you had enough time to take that picture then you also had time to record them & make it a youtube video, i would have uploaded it",if you had enough time to take that picture then you also had time to record them make it a youtube video i would have uploaded it
2,8441498771,haha sorry kt I could not sleep,ha sorry kt I could not sleep
3,8441798774,I went to funeral today too,I went to funeral today too
4,8441898775,Yah! with new style  and is still a cutie!,Yah with new style and is still a cutie
5,8442098777, What has in the relationship between you and your mobile do you need some divorce proceedings yet?, What has in the relationship between you and your mobile do you need some divorce proceedings yet
6,8441998776, thanks 4 support, thanks support
7,8442398780,might just be good for you with a little techno break,might just be good for you with a little techno break
8,8441698773, the world is wide., the world is wide.
9,8441598772,i think i do that on purpose...i think it is on summary. I will fix it.,i think i do that on purpose.i think it is on summary. I will fix it.
