,id,text,sentiment_text
0,52635760,Last night on FOX: Watch ten old white men ass they all go balls deep in a big bowl of crazy gravy together. #GOPDebate #Democracy,Last night on FOX Watch ten old white men ass they all go balls deep in a big bowl of crazy gravy together. 
1,52565753,The First Republican Debate Was a Mess and the GOP Should be Embarrassed of Itself http://t.co/9ChaZbH9Mn #GOPDebate,The First Republican Debate Was a Mess and the GOP Should be Embarrassed of Itself 
2,52595756, Undoubtedly does not want to have any questions. #SMH #GOPDebate, Undoubtedly does not want to have any questions. 
3,52555752, have not seen 10 people who looked this orange since Holland lined up for the third place match in Brazil. #GOPDebate, have not seen people who looked this orange since Holland lined up for the third place match in Brazil. 
4,52625759," My #GOPDebate analysis, 3) Scott Walker = I expected more charisma, ideas & solutions, Still has a strong chance, Might...", My analysis Scott Walker I expected more charisma ideas solutions Still has a strong chance Might.
5,52615758,ONE OF THESE PEOPLE MIGHT BE PRESIDENT. #GOPDebate http://t.co/60OP6npDmv,ONE OF THESE PEOPLE MIGHT BE PRESIDENT. 
6,52585755,"Protect your business get it in writing with contracts, do not be unprepared like some of the GOP candidates. Free 30 min consult #GOPDebate",Protect your business get in writing with contracts do not be unprepared like some of the GOP candidates. Free min consult 
7,52545751," Man, Republicans really hate women. #GOPDebate", Man Republicans really hate women. 
8,52605757," #GOPDebate  If humble beginnings are an important part of being a candidate, our country is becoming a goddamned candi...", If humble beginnings are an important part of being a candidate our country is becoming a goddamned candi.
9,52575754,#GOPDebate  I think Megyn Kelly succeeded in her primary goal last night.  People are talking about her today. #FoxDebate  #FOXNEWSDEBATE, I think Megyn Kelly succeed in her primary goal last night. People are talking about her today. 
