,id,text
0,873723694442524672,Back at it again @ Hotel at The Lafayette
1,873936796068921344,An excellent weekend adventure to Canada. @ Skylon Tower
2,873162204551499776,in .
3,939923345541177344,"""Have some fire. Be unstoppable. Be a force of nature. Be better than anyone here, and do not."
4,873048812050194432,.
5,940959025784606720,Hey hey Happy Wednesday! Counting down the days until vacation! Ready to do some more.
6,873919149923336193,"Traveling the Art Festival today. (@ Allentown in Buffalo, NY w/"
7,939906740115656706,Sundown Buffalo @ Delaware.
8,939553046027051008,Hello .
9,873286514268143617,"Thanks for traveling with me all these years # @ Niagara Falls,."
