,id,text,sentiment_text
0,103349117706,"I want The Fear and F**k You off her new album, and I have tried but nothings coming up",I want The Fear and Fk You off her new album and I have tried but nothings coming up
1,103353117710,did you get spotted by it?,did you get spotted by it
2,103346117703,I am sure you would be a better Troy,I am sure you would be a better Troy
3,103352117709,Our defensman knock it in....,Our defensman knock it in.
4,103351117708,Well I obviously cannot have a laugh with you  Sorry if I upset you,Well I obviously cannot have a laugh with you Sorry if I upset you
5,103345117702,Hmm ok then  x Awww wait till A Levels way worse   x,Hmm ok then x Aww wait till A Levels way worse x
6,103350117707,Same! And big moths and wasps and just insects in general HAHA I hate them,Same And big moths and wasps and just insects in general HA I hate them
7,103347117704,"I like your answer, but it is Lincoln. George Bush would wish to be on a penny",I like your answer but is Lincoln. George Bush would wish to be on a penny
8,103348117705,i tried listenin to music 4 half an hour! Tried readin a really boring book-still wide awake!,i tried listenin to music half an hour Tried readin a really boring bookstill wide awake
9,103344117701,Brilliant except in Goole where it is going to piss down,Brilliant except in Goole where it is going to piss down
