,id,text,sentiment_text
0,92549751,Huge bump! #Kasich #GopDebates  https://t.co/KJHNujEtFe,Huge bump 
1,92609757, FTW Ron. You nailed it he came close to telling Megyn to shut up. #Trump #GOPDebates  https://t.co/2U15vmQLUD, FTW Ron. You nailed it he came close to telling Megyn to shut up. 
2,92579754," I lived here in Florida for 8 years under Jeb w bush and I swear, no more... #GopDebates", I lived here in Florida for years under Jeb w bush and I swear no more. 
3,92589755,How I think we are all feeling after the Republican primaries. #GOPDebates #Chihuahua #DogsOfInstagram... https://t.co/jrufcbPHDS,How I think we are all feeling after the Republican primaries. . 
4,92559752, Fox to Presidential Candidates: So let us all talk about God for a second. Founding Fathers:Jesus: #GOPDebates http:/..., Fox to Presidential Candidates So let us all talk about God for a second. Founding FathersJesus http.
5,92629759,This is like an #SNL sketch #GOPDebate #GOPDebates #Republicandebate,This like an sketch 
6,92639760, I am really really really pissed off at FOX News for what they did to #GOPDebate  #GOPDebates, I am really pissed off at FOX News for what they did to 
7,92619758, Trump has Cam hands. #GOPDebates, Trump has Cam hands. 
8,92569753, Enjoyed the #GOPDebates and am looking forward to the #DemocraticDebates next., Enjoyed the and am looking forward to the next.
9,92599756,owning traitor Chris Chistie  #politics #Freedom #debates #GOPDebates #RandPaul... https://t.co/lJL7vJiqDt,owning traitor Chris Chistie . 
