,id,text,sentiment_text
0,284724299081,blaaah cannot go to your (possible last) Shows I live in the you.K  BUT I will be there in spirit lol,blaah cannot go to your possible last Shows I live in the you.K BUT I will be there in spirit lol
1,284728299085,"Can you actually ""go out for dinner?""  Sounds nice",Can you actually go out for dinner Sounds nice
2,284729299086,damn you made me hungry! thanks for doing the spring tour it was fantastic. get some rest feel better! you are amazing,damn you made me hungry thanks for doing the spring tour it was fantastic. get some rest feel better you are amazing
3,284725299082,Bless your heart...we are too!!!    Glad you had a great show!!,Bless your heart.we are too Glad you had a great show
4,284732299089,Do you still have that orange shirt and the orange Jacket???  xx,Do you still have that orange shirt and the orange Jacket xx
5,284733299090,do not let the stupid jerks get to ya!  We love you...Just remember that!  We could arrange to take him out if ya want!,do not let the stupid jerks get to ya We love you.Just rember that We could arrange to take him out if ya want
6,284726299083,BTW I STILL cannot believe how Awesome the NEWJABBAKIDZ performance was...you in the masks..I screamed at my pc,BTW I STILL cannot believe how Awesome the NEWJABBAKIDZ performance was.you in the masks.I screamed at my pc
7,284731299088,Disgusting,Disgusting
8,284727299084,"by the way, have you tried choco M&Ms with popcorn? sounds gross (i know) but its actually quite good",by the way have you tried choco MMs with popcorn sounds gross i know but its actually quite good
9,284730299087,didya get your cafe yet?,didya get your cafe yet
