,id,text
0,830946540747423744,Calm before the storm pt @ Prince.
1,829852259513155585,Moonrise over Niagara Falls @.
2,830554758813474816,.
3,663756661446676480,Stopped by Niagara Falls for lunch. @ Niagara Falls
4,663069588783890432,"with kafelix @ Niagara Falls State Park, USA"
5,664184850065166336,Niagara Falls . .
6,831525368209240064,.
7,663074283447574528,Gorgeous. @ Niagara Falls
8,663750051093610496,The ying and the yang of worth a visit to both sides. @ Niagara Falls US/Canada.
9,664029846364819457,Hey Buffalo - you looked really sexy last night. @ Hotel at The Lafayette
