,id,text,sentiment_text
0,8160295959,o man i think she pumped too much,o man i think she pumped too much
1,8159795954,hmmm. that is a lot of responsibility.,hmm. that is a lot of responsibility.
2,8159995956,"aww aww awwwww.. ciee gueeee.... hehehe, say hi for her Nda",aww aww. ciee guee. he say hi for her Nda
3,8160395960,ok thank you Fred Mertz,ok thank you Fred Mertz
4,8159695953,you got to take care of you...we all understand,you got to take care of you.we all understand
5,8159495951,dood mee too!!!  i loved it ahh!,dood mee too i loved it ahh
6,8159595952,ok I am going to go get one  did not find herb till we got back in the house hahahahaha,ok I am going to get one did not find herb till we got back in the house ha
7,8160195958,"Goodish thanks. I am just thinking, this time next week I will be free of GCSEs and St Martha's!!  how is your revision going?!",Goodish thanks. I am just thinking this time next week I will be free of GCSEs and St Martha how is your revision going
8,8159895955,ohh feel better! I hate when i get that,ohh feel better I hate when i get that
9,8160095957,haha but I do not know... I hope,ha but I do not know. I hope
