,id,text,sentiment_text
0,210985225342,haha nothing is great! totally agree  how you been going lately man? take care..,ha nothing is great totally agree how you been going lately man take care.
1,210991225348,"hellya.  Things are awesome, thx for the good times tonight....(Yeah I know....that is what she said!) Goodnight",hellya. Things are awesome thx for the good times tonight.Yeah I know.that is what she said Goodnight
2,210989225346,Lmao!! you was sayin you was not a loner lastnite n met a new friend so was askin like  xx,Lmao you was sayin you was not a loner lastnite n met a new friend so was askin like xx
3,210986225343,there is a job going at point clare pharmacy! lols,there is a job going at point clare pharmacy lols
4,210992225349,yay Desperate Housewives is back! And Brothers and Sisters!,yay Desperate Housewives is back And Brothers and Sisters
5,210993225350,You can only be an Admin if you join the teamTWEETBewley Campaign,You can only be an Admin if you join the teamTWEETBewley Campaign
6,210984225341,hey there,hey there
7,210990225347,liking the LMS twitter,liking the LMS twitter
8,210987225344,loved your stuff with on #6music last few weeks. Shaun should exploit you more!,loved your stuff with on last few weeks. Shaun should exploit you more
9,210988225345,"yawn, well that was boring... but it is done now",yawn well that was boring. but is done now
