,id,text,sentiment_text
0,184724199081,I need a new backpack - Marcus will not cut it for 4 whole weeks,I need a new backpack Marcus will not cut it for whole weeks
1,184732199089,we never watched hm and sonny  TOMORROW!,we never watched hm and sonny TOMORROW
2,184726199083,"Bahaha nice, tbh at times I only think of McFly. But then realize I actually like different bands !! Haha gosh I miss you  Xxx",Baha nice tbh at times I only think of McFly. But then realize I actually like different bands Haha gosh I miss you Xxx
3,184727199084,god dam it rove did not win,god dam it rove did not win
4,184731199088,yes! sinister is hot but hes too old for me,yes sinister is hot but hes too old for me
5,184730199087,photos to follow,photos to follow
6,184728199085,be positive child,be positive child
7,184725199082,he is really not into new people  I dunno em but he said he would try,he is really not into new people I dunno em but he said he would try
8,184729199086,http://twitpic.com/7hkpl - noice... I had a sleep in this morning, noice. I had a sleep in this morning
9,184733199090,"ahhh, i know. im going to be EXHAUSTED after this week. and oh it is totally fine! do not worry!",ahh i know. im going to be EXHAUSTED after this week. and oh it is totally fine do not worry
