,id,text
0,667181839963025409,Awesome dinner great wine better company .
1,667382806155161600,outside the casino in Niagara Falls. .
2,668101994792534016,"Find your path.@ Port Colborne, Ont"
3,667870205863968769,"Colorful fall, south campus, SUNY Buffalo. ."
4,667400688784318464,"The Richest, Happiest and Most Crime-Free Countries in theWorld Are.Travel+Leisure"
5,996138351517360128,"daffodils & waterfalls @ Niagara Falls,."
6,667794609720922113,Revisiting this oldie of Niagara Falls for today's theme! Day : Nature.
7,996082172284100608,"what are these? @ Niagara Falls, Ontario"
8,667907543511998465,Had a nice surprise when we checked into our hotel .
9,667113634213023744,One year later. Today it is currently deg in Buffalo while a year ago we had to travel.
