,id,text,sentiment_text
0,239558253915,bahahaha. No but it was fun. Thanks for having this. We should def have more spontaneous bonfires (without lighter fluid),baha. No but it was fun. Thanks for having this. We should def have more spontaneous bonfires without lighter fluid
1,239561253918,Nope He did not have his first kiss yet.,Nope He did not have his first kiss yet.
2,239560253917,you witch!!!,you witch
3,239563253920,Yes... naja der hat schon genervt  He loves you DU ARME,Yes. naja der hat schon genervt He loves you DU ARME
4,239554253911,thanks  I am doing a lot better now that it is been a few days.. Did you see the pic I posted of her? lol..,thanks I am doing a lot better now that is been a few days. Did you see the pic I posted of her lol.
5,239562253919,offending,offending
6,239557253914,I love kiwi fruit and porridge! Kiwi fruit on pancakes also surprisingly good,I love kiwi fruit and porridge Kiwi fruit on pancakes also surprisingly good
7,239555253912,that is horrible,that is horrible
8,239556253913,that is horrible  what a jerk. Ugh. Man... Poor David  got to love that boy,that is horrible what a jerk. Ugh. Man. Poor David got to love that boy
9,239559253916,damn that would be awesome but I have not showered yet and I am cleaning the house,damn that would be awesome but I have not showered yet and I am cleaning the house
