,id,text,sentiment_text
0,6278077137,Wow that is a lot of twitter time at your disposal then!,Wow that is a lot of twitter time at your disposal then
1,6278177138,"Blind, I misses your videos   You were my favorite drummer.",Blind I misses your videos You were my favorite drummer.
2,6277877135,Hey you! Your name threw me for a second but now I get it! Put up a pic,Hey you Your name threw me for a second but now I get it Put up a pic
3,6277677133,I want to play   I need to finally break down and get an xbox 360.,I want to play I need to finally break down and get an xbox 
4,6277477131,i can do all that  but wha would i be learning?,i can do all that but wha would i be learning
5,6277977136,"If you have a blog or website, icons like that can be useful",If you have a blog or website icons like that can be useful
6,6278277139,...but on the soundtrack it will be called empty as am.  kristen and dakota are now filming the runaways and kristen has a,.but on the soundtrack it will be called empty as am. kristen and dakota are now filming the runaways and kristen has a
7,6277777134,looks like lots of people want to know what you are doing haha  are not we miss popularity  LOL,looks like lots of people want to know what you are doing ha are not we miss popularity LOL
8,6278377140,hey,hey
9,6277577132,"????  ??? ??????? ????? ?????????! ?? ??, ???????  ???-?????? ?????????. ????? ???????? ?? ??????? ? ????? ??? ?????!", . 
