,id,text,sentiment_text
0,216473230830,"I am a loser, i do not know what frienship bracelets look like o_0 no ones made me one before.  haha",I am a loser i do not know what frienship bracelets look like o0 no ones made me one before. ha
1,216470230827,"Now your updates are not so meaningless, huh?  Now, who be you? xD;",Now your updates are not so meaningless huh Now who be you xD
2,216472230829,"haha. Wow, people here. Why are you alone?",ha. Wow people here. Why are you alone
3,216465230822,"it does not come easy for me, but I try my best.",it does not come easy for me but I try my best.
4,216469230826,"after that, you need to watch Blue Gold  and then... wait for ""The Coca-Cola Case"" to be released because I think it will be good",after that you need to watch Blue Gold and then. wait for The CocaCola Case to be released because I think it will be good
5,216471230828,see you tomorrow,see you tomorrow
6,216464230821,"As for being an Adulterer, I guess you have no love for Bill Cosby either. Ok, I am a fan - I have to defend the guy.",As for being an Adulter I guess you have no love for Bill Cosby either. Ok I am a fan I have to defend the guy.
7,216466230823,LOL!! I will be supplying my portfolio site soon... I could use the work!,LOL I will be supplying my portfolio site soon. I could use the work
8,216468230825,I want air conditioning  Can I have some?,I want air conditioning Can I have some
9,216467230824,"girly, i'mma eat at south bend chocolate place  om nom nom",girly imma eat south bend chocolate place om nom
