,id,text,sentiment_text
0,174816189173,I am in the UK going to work,I am in the UK going to work
1,174819189176,"So, so happy for you guys!  I love her name.",So so happy for you guys I love her name.
2,174818189175,I am sorry to hear about your loss.  Hope they can manufacture more of them for you soon.,I am sorry to hear about your loss. Hope they can manufacture more of them for you soon.
3,174815189172,"As of 5:28 AM ET today, I have exactly 620 unread in my personal inbox.",As of AM ET today I have exactly unread in my personal inbox.
4,174820189177,thank you thank you  did ya see my latest video? Are ya in??? http://bit.ly/IjVg5,thank you  did ya see my latest video Are ya in 
5,174823189180,"I am here in Chicago, which is giving Seattle a run for it is money as the grayest city...",I am here in Chicago which is giving Seattle a run for it is money as the grayest city.
6,174814189171, that is tragic! *pours a suffering bastard on the sidewalk*, that is tragic pours a suffering bastard on the sidewalk
7,174822189179,cool! They look like my dads!  I figure he tried everything in the wild growing up and he is still kicking so...?,cool They look like my dads I figure he tried everything in the wild growing up and he is still kicking so.
8,174821189178,I KNOW! Lol. I saw the picture you posted last night of them!  I do not want to be sick anymore!,I KNOW Lol. I saw the picture you posted last night of them I do not want to be sick anymore
9,174817189174,"I am overseas now, and all it took was Dr. Tiki to get me interested in Canadian politics again",I am overseas now and all it took was Dr. Tiki to get me interested in Canadian politics again
