,id,text,sentiment_text
0,128155142512,hey dude!  ...  ... welcome to TWITTERVILLE!!,hey dude . . welcome to TWITTERVILLE
1,128158142515,lOl! chocolate boy?? yummmmm  lemme know how it goes! you can scout em out for me,lOl chocolate boy yumm lemme know how it goes you can scout em out for me
2,128156142513,an that is the fucked up reality of it. You never know how NICE your nikes are until you try a pair of adidas.,an that is the fucked up reality of it. You never know how NICE your nikes are until you try a pair of adidas.
3,128163142520,haha are you trying to get nancy aka showtime to @ to you?   that is awesome about the free showtime!,ha are you trying to get nancy aka showtime to you that is awesome about the free showtime
4,128159142516,"man i really miss american tv.. all i got is international channles.. and the AFN network no BET, MTV of VH1..",man i really miss american tv. all i got is international channles. and the AFN network no BET MTV of VH1.
5,128154142511,he is keeping me busy...does not want to sleep today. He has started giggling and cooing and it cracks me up everytime he does it,he is keeping me busy.does not want to sleep today. He has started giggling and cooing and it cracks me up everytime he does it
6,128160142517,"yes,sucks, i hope i do not die",yessucks i hope i do not die
7,128161142518,"birthday fail  I knew there was something I was meant to remember on my return, hope you had a good one",birthday fail I knew there was something I was meant to rember on my return hope you had a good one
8,128162142519,it is hot down here,it is hot down here
9,128157142514,lOl because i know you bestfriend. i KNOW you.,lOl because i know you bestfriend. i KNOW you.
