,id,text,sentiment_text
0,60606557,"Hee hee hee.  Did you watch your party's debate?  Talk about word games.  #GOPDebate Good times, good times. ",Hee hee. Did you watch your party debate Talk about word games. Good times good times. 
1,60586555,It was not a debate.It was an effort to bring down. I see why he would not pledge #GOPDebate shame on ,It was not a debate.It was an effort to bring down. I see why he would not pledge shame on 
2,60636560, .Not a fan of Ben Carson but went right after him & Trump at the beginning of the so-called #GOPDebate. #epicf..., .Not a fan of Ben Carson but went right after him Trump at the beginning of the socalled .
3,60556552, I think the candidates are afraid of debating education with a Monster! #GOPDebate Monster Needs a Your Vote http://t.co..., I think the candidates are afraid of debating education with a Monster Needs a Your Vote 
4,60626559,"With no applause from the empty audience, #KidsTable debate sounds like a concert at National Organization 4 Women. #GOPDebate",With no applause from the empty audience debate sounds like a concert at National Organization Women. 
5,60576554,Just a room full of #Texas liberals playing the #GOPDebate drinking game. #Hillary2016 #Biden2016 http://t.co/61a8IWv3bq,Just a room full of liberals playing the drinking game. 
6,60596556, #GOPDebate Shocking Extreme Bias ... https://t.co/Oh7WNjM0WC, Shocking Extreme Bias . 
7,60616558,Clear winner from last nights #GOPDebate? #MegynKelly  #MegynKellyDebateQuestions https://t.co/N7H3T7hXSz,Clear winner from last nights 
8,60546551," Jeb Bush: ""We cannot succeed by dumbing down everything. Although, climate science we can totally ignore."" #GOPDebate http...", Jeb Bush We cannot succeed by dumbing down everything. Although climate science we can totally ignore. http.
9,60566553, In light of the #GOPDebate check out my poem on being a majorityhttp://t.co/iSsjFq9YSN, In light of the check out my poem on being a majority
