,id,text,sentiment_text
0,123059137416,"No-regret does not mean nothing was ventured or no mistakes made but no time was wasted on regret, focusing instead on lessons.",Noregret does not mean nothing was ventured or no mistakes made but no time wasted on regret focusing instead on lessons.
1,123061137418,anytime guys,anytime guys
2,123055137412,of course you are,of course you are
3,123063137420,hi hi,hi hi
4,123056137413,Picture worked the second time I tried.,Picture worked the second time I tried.
5,123060137417,cannot call. my cellphone's dead  could im/twitt though. we will be in boston in an hour and a half ,cannot call. my cellphone dead could imtwitt though. we will be in boston in an hour and a half 
6,123062137419, what is the issue going on with Twitter Bg guys, what is the issue going on with Twitter Bg guys
7,123058137415,"Hi David, I did not realise it was you until I took a further look at your profile! How are you? Hope you are well",Hi David I did not realise it was you until I took a further look at your profile How are you Hope you are well
8,123054137411,"Think I am # 298...damn, I wanted to be # 300",Think I am damn I wanted to be 
9,123057137414,"there were people from all over the world.  British, French, Brazilian, Filipino, Turkish, German, Hungarian and others...",there were people from all over the world. British French Brazilian Filipino Turkish German Hungarian and others.
