,id,text,sentiment_text
0,205416219773,"Sorry, no. it is a draw of luck and you have already won.",Sorry no. it is a draw of luck and you have already won.
1,205415219772,hey thanks for the back ground thingy... me now experimenting!!,hey thanks for the back ground thingy. me now experimenting
2,205420219777,might be from the testing team of Bing,might be from the testing team of Bing
3,205423219780,i have a vague memory of t1.  did not see t3.,i have a vague memory of t1. did not see t3.
4,205421219778,"Its popping out some error  , when i followed the link.",Its popping out some error when i followed the link.
5,205417219774,"I do not use a cookbook, I just throw a bunch of veggies in a pot with some beans and heat them for a while  it works.",I do not use a cookbook I just throw a bunch of veggies in a pot with some beans and heat them for a while it works.
6,205422219779,"Great story, Kelli! It came just in time for my monthly hormone swing... Thanks for sharing",Great story Kelli It came just in time for my monthly hormone swing. Thanks for sharing
7,205418219775,   Anyway I will keep away from this now ., Anyway I will keep away from this now .
8,205419219776,Agreed!  Our job is to educate and empower our business leaders to make the right decisions.  Easier said than done though,Agreed Our job is to educate and empower our business leaders to make the right decisions. Easier said than done though
9,205414219771,cool the end is near,cool the end is near
