,id,text,sentiment_text
0,70217518,You should probably go check out  feed for his #livetoon of the #GOPDebate. Some quality stuff. https://t.co/2rK59aIHzI,You should probably go check out feed for his of the Some quality stuff. 
1,70197516,....and the spin-man perpetuates the establishment narrative.#GOPDebate #KellyFailed #FrankLuntz https://t.co/t5pIOkhD2Z,.and the spinman perpetuates the establishment narrative.
2,70177514, Resemblance? #GOPDebate http://t.co/WamYDOUlqs, Resemblance 
3,70157512,There they all are! #GOPDebate http://t.co/d6pTfWE7N0,There they all are 
4,70187515, Recap of the #GOPdebate: these #TenMen want to make choices for all women. #GOPtbt http://t.co/WzKTUUMiA5, Recap of the these want to make choices for all women. 
5,70167513, Post-#gopdebate results from Republicans watching in Covina. http://t.co/pIe8ujpda1, Postresults from Republicans watching in Covina. 
6,70237520, #GOPDebate How Deep R SKELETONS?15YR SCAM MADE $M FOR 2007 PREES ADS http://t.co/Ijf80eooET, How Deep R SKELETONS15YR SCAM MADE M FOR PREES ADS 
7,70207517,1st  #GOPDebate is done & no debate - Harry Nilsson belongs in the so JUMP INTO THE FIRE https://t.co/i3vLAZaLEP ,1st is done no debate Harry Nilsson belongs in the so JUMP INTO THE FIRE 
8,70147511, Trump: I had the common sense to leave Atlantic CityMost of us have the common sense to never go there in the first pl..., Trump I had the common sense to leave Atlantic CityMost of us have the common sense to never go there in the first pl.
9,70227519,"Look, we have progressive liberal media outlets praising performance at the #GOPDebate Nuff said",Look we have progressive liberal media outlets praising performance at the Nuff said
