,id,text,sentiment_text
0,185917200274,  Who be thy traitor?, Who be thy traitor
1,185920200277,my husband is on the comp,my husband is on the comp
2,185922200279,watching batman  what are you up to?,watching batman what are you up to
3,185915200272,that is one lovely description!!  Please tell me what it is so I do not make the mistake of attempting to smell it,that is one lovely description Please tell me what is so I do not make the mistake of attempting to smell it
4,185916200273,Yes girl you did. I saw it on the Today show with my own two little green eyes.,Yes girl you did. I saw it on the Today show with my own two little green eyes.
5,185914200271,aww  well I will be there on the 4th too. Are you going to see the cab on the 1st?,aww well I will be there on the 4th too. Are you going to see the cab on the 1st
6,185919200276,man that really sucks  who was it?,man that really sucks who was it
7,185918200275,Thanks Lisa  ... I hope I do...,Thanks Lisa . I hope I do.
8,185921200278,Scroll down to see my twitters  Long story but b4c is postponed may be even cancelled,Scroll down to see my twitters Long story but b4c is postponed may be even cancelled
9,185923200280,I know!!,I know
