,id,text
0,970277178490458112,"BLACKS WHO TRAVEL.Niagara Falls, Horseshoe Falls ."
1,971272459906420736,Los caminos de la vida @ Niagara.
2,971608595308584960,vs throwback tourist.
3,971153735836667904,I will not deny it. I am not trying to hide it. .
4,970087682603995136,"Nature is a language, cannot you read?* @ Niagara Falls, Ontario,."
5,969440803104968704,Video View of Nature's Beauty closely from Canada side ! .
6,970750801529462785,Admiring the beauty of nature What do you do to unplug &.
7,971517111356010497,. winter walk tsu.
8,971750784659582976,Baby S sunrising at the Falls . .
9,971552140928978944,"Alli en algun lugar, there, everywhere ."
