,id,text,sentiment_text
0,4475659113,Whasup Ms. Exec!  xo,Whasup Ms. Exec xo
1,4475459111,I want to go shopping too,I want to go shopping too
2,4475959116,Well there is a WHOLE forum,Well there is a WHOLE forum
3,4476359120,"lol, i hear ya! got to purchase mine tomorrow, jus lemme know mama",lol i hear ya got to purchase mine tomorrow jus lemme know ma
4,4475859115,"Well I have a long weekend  Today (Saturday), Sunday and Monday (Queen's Birthday) Not the real b woulday though...",Well I have a long weekend Today Saturday Sunday and Monday Queen Birthday Not the real b woulday though.
5,4476259119,yea real sad,yea real sad
6,4476159118,"hey that her bed more than urs...   cute pic, she looks peaceful.. how are you?",hey that her bed more than urs. cute pic she looks peaceful. how are you
7,4475759114,start the show! i think plasma left though,start the show i think plasma left though
8,4476059117,lol I know its annoying I promise I will stop now..but just for now,lol I know its annoying I promise I will stop now.but just for now
9,4475559112,Doode. I totally understand.,Doode. I totally understand.
