,id,text,sentiment_text
0,276406290763,I set it as my iPhone background. cannot stop thinking about Iranians today,I set it as my iPhone background. cannot stop thinking about Iranians today
1,276411290768,when?,when
2,276404290761, meeting at Grillsmith on N Dale Mabry for yappy hour? Dang!  I am missing another chance to hang out., meeting at Grillsmith on N Dale Mabry for yappy hour Dang I am missing another chance to hang out.
3,276410290767,That is where most of my stuff is going now too.,That is where most of my stuff is going now too.
4,276413290770,haha lol where have you been going?...I have not really been out lol..I have been a hobbit..n my mums like keep revisin beck,ha lol where have you been going.I have not really been out lol.I have been a hobbit.n my mums like keep revisin beck
5,276405290762,good morning,good morning
6,276409290766,oooh I am so impressed my only attempt at making it failed,ooh I am so impressed my only attempt at making it failed
7,276412290769,"Hi Jomi was it your bday?!? I cannot believe I missed it!!  Happy Birthday, I so miss you.  Need to catch up! Have lots to share.",Hi Jomi was it your bday I cannot believe I missed it Happy Birthday I so miss you. Need to catch up Have lots to share.
8,276408290765,it will be soon  I will let you know!,it will be soon I will let you know
9,276407290764,Well tonight would be a good time to watch.,Well tonight would be a good time to watch.
