,id,text,sentiment_text
0,188142202499,good mornin,good mornin
1,188141202498,"I am so glad to hear ya say that. I was going to take the day off, so happy I did not!",I am so glad to hear ya say that. I was going to take the day off so happy I did not
2,188136202493,lol love the terminator reference!,lol love the terminator reference
3,188135202492,"I love those show, it reminds of when I was a kid, those were the days",I love those show it reminds of when I was a kid those were the days
4,188134202491,Ughnn! Jealous! Take me with you. Only not. . .because I work.,Ughnn Jealous Take me with you. Only not. .because I work.
5,188138202495,lol yeah she told us she got married in VEGASS! lol the D and C fingering notes thingyy.idk when he calls or something..,lol yeah she told us she got married in VEGASS lol the D and C fingering notes thingyy.idk when he calls or something.
6,188143202500,"Awww. Would be awesome if you could, but yeah travel expenses!  Wish we were capable of teleportation.",Aww. Would be awesome if you could but yeah travel expenses Wish were capable of teleportation.
7,188140202497,"whatevs, you are all emo with your  faces",whatevs you are all emo with your faces
8,188139202496,"i'm so glad you are having a good time!! jealous. i ran into marcus tonite and we realized, whoaa jenn is in KOREA!  miss youu",im so glad you are having a good time jealous. i ran into marcus tonite and we realized whoaa jenn is in KOREA miss youu
9,188137202494,at work till 5.,at work till 
