,id,text,sentiment_text
0,219370233727,well take all the fun out of it!,well take all the fun out of it
1,219369233726,"true! Have you worn them lately?  btw, Way Out is still alive!",true Have you worn them lately btw Way Out is still alive
2,219366233723,I love you too!  You go girl,I love you too You go girl
3,219372233729,babeeeeeee  miss you pretty girl and i miss talking about our new hair hehehe!! xo,babee miss you pretty girl and i miss talking about our new hair he xo
4,219365233722,Well that or we all sound like Steve-O in two easy steps,Well that or we all sound like SteveO in two easy steps
5,219364233721,GET BACK ON AIM!!!....please,GET BACK ON AIM.please
6,219367233724,Sorry to hear that. I bet the heat does not help.,Sorry to hear that. I bet the heat does not help.
7,219373233730,Potluck cannot do it.,Potluck cannot do it.
8,219368233725,no fair! maybe we will head to the in-laws & pass out by their pool,no fair maybe will head to the inlaws pass out by their pool
9,219371233728,"Whatev. You said you were going the 6th on my FB status! Your fault haha. Plus, I gots a show for my internship on the 15th",Whatev. You said you were going the 6th on my FB status Your fault ha. Plus I gots a show for my internship on the th
