,id,text,sentiment_text
0,297616311973,it is ur birthday today?,it is ur birthday today
1,297622311979,"go into settings at top of page, then design, use one of twitters or upload your own pic",go into settings at top of page then design use one of twitters or upload your own pic
2,297618311975,lala happy birthday!  that is not old.. ur still young yeww! enjoy ur day..,la happy birthday that is not old. ur still young yeww enjoy ur day.
3,297621311978,that Dalek is great,that Dalek is great
4,297619311976,"yes, but it never hurts to score an extra point or two",yes but it never hurts to score an extra point or two
5,297615311972,its happy birthday for the both of us then,its happy birthday for the both of us then
6,297614311971,happy birthday?,happy birthday
7,297617311974,Kappy 24th Matt. Have a good one.,Kappy th Matt. Have a good one.
8,297620311977,cannot change it. Locks me out of account. Forces password change. No help from Twitter.,cannot change it. Locks me out of account. Forces password change. No help from Twitter.
9,297623311980,Hans would have thought you looked like his dad - sorry we are not as funny as sam and jesse,Hans would have thought you looked like his dad sorry we are not as funny as sam and jesse
