,id,text,sentiment_text
0,289086303443,"Oh no, they got you too?!     rofl",Oh no they got you too rofl
1,289087303444,I am sorry! I will call with good news tomorrow,I am sorry I will call with good news tomorrow
2,289085303442,"- I usually am reading more than one book at a time, so I frequently finish a batch all at once  I think I am reading 6 now?", I usually am reading more than one book at a time so I frequently finish a batch all at once I think I am reading now
3,289092303449,is not THAT AWESOME??? Too bad I missed out on my Mother's Day hysterectomy.,is not THAT AWESOME Too bad I missed out on my Mother Day hysterectomy.
4,289090303447,well we can have a spam break  and stop for an hour.,well we can have a spam break and stop for an hour.
5,289089303446,it is a beautiful day im enjoying the benefits of global warming  (while it lasts lol),it is a beautiful day im enjoying the benefits of global warming while it lasts lol
6,289088303445,I just delete my spammy tweets after a few minutes. because i love ma followers,I just delete my spammy tweets after a few minutes. because i love ma followers
7,289091303448,you are upsetting the circle of life,you are upsetting the circle of life
8,289093303450,relieved to hear I am not alone,relieved to hear I am not alone
9,289084303441,"wow, that is surprising! Raimi is good",wow that is surprising Raimi is good
