,id,text,sentiment_text
0,196581210938,I dnt want to tlk about it.lls  all I kno is ryannss mad @ meee,I dnt want to tlk about it.lls all I kno is ryannss mad mee
1,196578210935,"i LOVE the hills, it is very addicting. once you get into it, you are hooked. i suggest you start watching it",i LOVE the hills it is very addicting. once you get into it you are hooked. i suggest you start watching it
2,196582210939," Guess what. If I had the link, I would show you, but I was watching a vid Jackson made for MTV. At the end he showed his kitty.", Guess what. If I had the link I would show you but I was watching a vid Jackson made for MTV. At the end he showed his kitty.
3,196575210932,sorry to hear that.  i've had lots of tests for my extreme fatigue (for about 2yrs now) and my doc has no idea what is wrong.,sorry to hear that. ive had lots of tests for my extreme fatigue for about 2yrs now and my doc has no idea what is wrong.
4,196583210940,"  aww, I am sorry baby.  You could have woke me up, I would have come out and talked to you", aww I am sorry baby. You could have woke me up I would have come out and talked to you
5,196576210933,Welcome back.  Hope you had a good time.,Welcome back. Hope you had a good time.
6,196574210931,GOOD LUCK BABYGIRL i love you! see you in a few weeks,GOOD LUCK BABYGIRL i love you see you in a few weeks
7,196577210934,good luck with ur exam today lady.  I have one at 130pm tomoz at ur campus...   Will you be around after?,good luck with ur exam today lady. I have one at pm tomoz at ur campus. Will you be around after
8,196579210936,"Hehe, it is! I am writing a collection of 4-year-old wisdom. Their minds are amazing. We all miss you just as much.",Hehe it is I am writing a collection of 4yearold wisdom. Their minds are amazing. We all miss you just as much.
9,196580210937,lol ur so bad!.. and I miss him  lol,lol ur so bad. and I miss him lol
