,id,text,sentiment_text
0,1719931556,@ Work right now! Need a break to get my album!, Work right now Need a break to get my album
1,1719631553,@ work not feeling well @ all! anyone wants to come take care of me??, work not feeling well all anyone wants to come take care of me
2,1719731554,"@ Work on my break -_-"" I work everday except friday this week", Work on my break I work everday except friday this week
3,1719531552,@ work not feeling well, work not feeling well
4,1719431551,@ work lookin a hot one...ick, work lookin a hot one.ick
5,1720131558,@ work there was a sick bird was n front of the door felt so bad  But it was a pigeon....lmfao so the feelin was over, work there was a sick bird was n front of the door felt so bad But it was a pigeon.lmfao so the feelin was over
6,1720231559,@ work while my parents are leaving for Italy for 2 weeks, work while my parents are leaving for Italy for weeks
7,1720331560,@ work with a major stomach ache......., work with a major stomach ache.
8,1719831555,@ work Organising the stationery cupboard; it is quite rewarding until they mess it all up  I think I need this weekend to be sober & calm., work Organising the stationery cupboard it is quite rewarding until they mess it all up I think I need this weekend to be sober calm.
9,1720031557,@ work soo tired, work soo tired
