,id,text
0,1067862592876630016,Turn up the volume . Hello family. We have him travel to Buffalo New York for a long time. So get on the passe.
1,865422293429698564,.
2,865395905796624384,Niagara by night .
3,865367579610591232,- .
4,1066007323984957442,Lake Ontario.
5,1066079618967502848,"in which a couple of nyc gals spend the holiday at the opposite end of the state @ Niagara Falls, Ontario, Canada"
6,1066340528118267904,Hotel workout in Niagara Falls. scroll for a surprise.
7,1068233497737904128,you know you are living fancy when your hotel has a real rose turn down service and custom pillow options.just say.
8,1068219100147720193,Fall in Ontario.
9,865575400205729793,Field tripping with the fam! @ The Buffalo Zoo
