,id,text
0,1062988271809163265,"Crazy throwback . Niagara Falls, Canada, hotel with an amazing view, June Time flies @ Marriott N."
1,1061604619363717121,"""Architecture is the frame of life. It is the nature and substance of whatever is."" First visit to ."
2,1062182306738126848,"DISCOUNT CODE ALERTBeauties! I do not know about you, but when I travel, my skin can get extra stressed! During."
3,820730365451112449,elevate .
4,1061688462921949187,Nature! Out and about in the sticks this morning. lil chilly though. .
5,821126389818593281,Chestnut Ridge State Park. @.
6,1061400474375598087,Opulence In freezing temperatures .
7,820015987571310592,Rainbow .
8,820831043959816192,Ready to fly! .
9,1062575543177150466,Colors of fall - Niagara Falls .
